Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance
0,0.375863,0.949938,3.127768,-0.997721,-1.260210
1,0.392108,0.556070,1.045507,-0.672187,-1.287744
2,0.378387,1.844182,4.731469,-0.740569,-1.267022
3,0.375863,0.949938,3.127768,-0.997721,-1.260210
4,0.506350,1.379591,3.135748,-0.980980,-1.573466
5,0.416141,1.280509,3.290347,-0.699704,-2.476766
6,0.399602,0.562103,0.999839,-0.700697,-1.318277
7,0.396045,1.924792,4.925862,-0.923596,-1.304274
8,0.390376,1.446894,4.233770,-0.961690,-1.282995
9,0.415468,1.844698,4.741110,-0.622518,-1.374944
10,0.392108,0.556070,1.045507,-0.672187,-1.287744
11,0.378387,1.844182,4.731469,-0.740569,-1.267022
12,0.378387,1.924276,4.916220,-0.892050,-1.261101
13,0.375863,0.949938,3.127768,-0.997721,-1.260210
14,0.506350,1.379591,3.135748,-0.980980,-1.573466
15,0.416141,1.280509,3.290347,-0.699704,-2.476766
16,0.399953,1.446894,4.233770,-0.994240,-1.318826
17,0.425647,0.963550,3.112617,-0.867781,-1.380422
18,0.396045,1.924792,4.925862,-0.923596,-1.304274
19,0.390376,1.446894,4.233770,-0.961690,-1.282995
20,0.378613,1.924792,4.925862,-0.986739,-1.260756
21,0.399602,0.562103,0.999839,-0.700697,-1.318277
22,0.415468,1.844698,4.736263,-0.671960,-1.374944
23,0.378387,1.844182,4.731469,-0.740569,-1.267022
24,0.378387,1.924276,4.916220,-0.892050,-1.261101
25,0.392108,0.556070,1.045507,-0.672187,-1.287744
26,0.415468,1.844698,4.741110,-0.622518,-1.374944
27,0.375863,0.949938,3.127768,-0.997721,-1.260210
28,0.506350,1.379591,3.135748,-0.980980,-1.573466
29,0.416141,1.280509,3.290347,-0.699704,-2.476766
30,0.399953,1.446894,4.233770,-0.994240,-1.318826
31,0.372293,0.606297,0.508785,-0.950151,-2.282556
32,0.391035,1.924276,4.872605,-0.995243,-1.284312
33,0.415306,0.972468,3.036446,-0.992198,-1.374919
34,0.415238,1.280509,3.273962,-0.608617,-2.386699
35,0.399953,1.363427,4.233770,-0.993008,-1.318826
36,0.425647,0.963550,3.112617,-0.867781,-1.380422
37,0.396045,1.924792,4.925862,-0.923596,-1.304274
38,0.390376,1.446894,4.233770,-0.961690,-1.282995
39,0.378613,1.924748,4.928171,-0.986743,-1.260756
40,0.425658,0.949938,3.127768,-0.745552,-1.380108
41,0.378613,1.924792,4.925862,-0.986739,-1.260756
42,0.415468,1.844698,4.736263,-0.671960,-1.374944
43,0.392095,1.042289,3.678722,-0.921668,-1.287379
44,0.399602,0.562103,0.999839,-0.700697,-1.318277
45,0.375863,0.949938,3.127768,-0.997721,-1.260210
46,0.506350,1.379591,3.135748,-0.980980,-1.573466
47,0.391035,1.924276,4.872605,-0.995243,-1.284312
48,0.415306,0.972468,3.036446,-0.992198,-1.374919
49,0.375863,0.949938,3.120839,-0.997721,-1.260210
50,0.399953,1.450402,4.257166,-0.994695,-1.318826
51,0.372275,0.606297,0.508785,-0.956445,-2.333346
52,0.460353,1.352093,3.036446,-0.782186,-2.753135
53,0.399953,1.446894,4.233770,-0.994240,-1.318826
54,0.372293,0.606297,0.508785,-0.950151,-2.282556
55,0.416141,1.280509,3.290347,-0.699704,-2.476766
56,0.399953,1.363427,4.233770,-0.993008,-1.318826
57,0.425647,0.963550,3.112617,-0.867781,-1.380422
58,0.426825,0.949938,3.127768,-0.733406,-1.381561
59,0.415238,1.280509,3.273962,-0.608617,-2.386699
60,0.396045,1.924792,4.925862,-0.923596,-1.304274
61,0.378613,1.924748,4.928171,-0.986743,-1.260756
62,0.378630,1.924748,4.928171,-0.986868,-1.260646
63,0.393400,1.844698,4.765317,-0.983021,-1.294312
64,0.425658,0.949938,3.127768,-0.745552,-1.380108
65,0.399953,1.304708,4.233770,-0.779415,-1.318826
66,0.375863,0.949938,3.127768,-0.997721,-1.260210
67,0.506350,1.379591,3.135748,-0.980980,-1.573466
68,0.415306,0.972468,3.036446,-0.992198,-1.374919
69,0.375863,0.949938,3.120839,-0.997721,-1.260210
70,0.372275,0.606297,0.508785,-0.956445,-2.333346
71,0.460353,1.352093,3.036446,-0.782186,-2.753135
72,0.399953,1.457601,4.338294,-0.996857,-1.318826
73,0.416141,1.267596,3.290347,-0.810691,-2.454172
74,0.372293,0.616308,0.508785,-0.819090,-2.338673
75,0.372293,0.606297,0.508785,-0.950151,-2.282556
76,0.416141,1.280509,3.290347,-0.699704,-2.476766
77,0.391035,1.924276,4.872605,-0.995243,-1.284312
78,0.399953,1.450402,4.257166,-0.994695,-1.318826
79,0.425647,0.963550,3.112617,-0.867781,-1.380422
80,0.426825,0.949938,3.127768,-0.733406,-1.381561
81,0.415238,1.280509,3.273962,-0.608617,-2.386699
82,0.378613,1.863113,4.959913,-0.995164,-1.260756
83,0.399953,1.446894,4.233770,-0.994240,-1.318826
84,0.425658,0.962851,3.127768,-0.844285,-1.380108
85,0.399953,1.363427,4.233770,-0.993008,-1.318826
86,0.378630,1.924748,4.928171,-0.986868,-1.260646
87,0.375863,0.949938,3.127768,-0.997721,-1.260210
88,0.506350,1.379591,3.135748,-0.980980,-1.573466
89,0.375863,0.949938,3.120839,-0.997721,-1.260210
90,0.372275,0.606297,0.508785,-0.956445,-2.333346
91,0.460353,1.352093,3.036446,-0.782186,-2.753135
92,0.399953,1.457601,4.338294,-0.996857,-1.318826
93,0.416141,1.267596,3.290347,-0.810691,-2.454172
94,0.372293,0.616308,0.508785,-0.819090,-2.338673
95,0.428238,0.972468,2.977072,-0.995833,-1.384464
96,0.372293,0.606297,0.508785,-0.950151,-2.282556
97,0.416141,1.280509,3.290347,-0.699704,-2.476766
98,0.391035,1.924276,4.872605,-0.995243,-1.284312
99,0.399953,1.450402,4.257166,-0.994695,-1.318826
100,0.415306,0.983073,2.974236,-0.993623,-1.374919
101,0.425647,0.963550,3.112617,-0.867781,-1.380422
102,0.426825,0.949938,3.127768,-0.733406,-1.381561
103,0.426825,0.949938,3.129461,-0.733406,-1.381561
104,0.416141,1.280509,3.288654,-0.666079,-2.476766
105,0.378613,1.863113,4.959913,-0.995164,-1.260756
106,0.399953,1.446894,4.233770,-0.994240,-1.318826
107,0.415306,0.972468,3.036446,-0.992198,-1.374919
108,0.399953,1.363427,4.233770,-0.993008,-1.318826
109,0.415238,1.280509,3.273962,-0.608617,-2.386699
110,0.425658,0.962851,3.127768,-0.844285,-1.380108
111,0.375863,0.949938,3.127768,-0.997721,-1.260210
112,0.506350,1.379591,3.135748,-0.980980,-1.573466
113,0.375863,0.949938,3.120839,-0.997721,-1.260210
114,0.372275,0.606297,0.508785,-0.956445,-2.333346
115,0.460353,1.352093,3.036446,-0.782186,-2.753135
116,0.416141,1.267596,3.290347,-0.810691,-2.454172
117,0.372293,0.616308,0.508785,-0.819090,-2.338673
118,0.428238,0.972468,2.977072,-0.995833,-1.384464
119,0.431967,0.990186,2.936313,-0.992660,-1.392665
120,0.399953,1.375274,4.233770,-0.997657,-1.318826
121,0.372293,0.606297,0.508785,-0.950151,-2.282556
122,0.372275,0.607908,0.508785,-0.943881,-2.333346
123,0.416141,1.280509,3.290347,-0.699704,-2.476766
124,0.425647,1.261000,3.112617,-0.680278,-2.511885
125,0.415306,0.983073,2.974236,-0.993623,-1.374919
126,0.425647,0.985840,3.112617,-0.969251,-1.380422
127,0.399953,1.457601,4.338294,-0.996857,-1.318826
128,0.378613,1.840785,4.959913,-0.997107,-1.260756
129,0.428238,0.972468,3.078718,-0.948415,-1.384464
130,0.509341,1.350754,3.127768,-0.849377,-1.583750
131,0.416141,1.280509,3.288654,-0.666079,-2.476766
132,0.415306,0.972468,3.036446,-0.992198,-1.374919
133,0.391035,1.924276,4.872605,-0.995243,-1.284312
134,0.399953,1.460567,4.277065,-0.994846,-1.318826
135,0.378613,1.863113,4.959913,-0.995164,-1.260756
136,0.506350,1.379591,3.135748,-0.980980,-1.573466
137,0.372275,0.606297,0.508785,-0.956445,-2.333346
138,0.460353,1.352093,3.036446,-0.782186,-2.753135
139,0.416141,1.267596,3.290347,-0.810691,-2.454172
140,0.372293,0.616308,0.508785,-0.819090,-2.338673
141,0.428238,0.972468,2.977072,-0.995833,-1.384464
142,0.431967,0.990186,2.936313,-0.992660,-1.392665
143,0.399953,1.375274,4.233770,-0.997657,-1.318826
144,0.375863,1.891468,4.966947,-0.997994,-1.260210
145,0.506350,1.379591,2.983834,-0.980075,-1.573466
146,0.372293,0.606297,0.508785,-0.950151,-2.282556
147,0.372275,0.607908,0.508785,-0.943881,-2.333346
148,0.416141,1.280509,3.290347,-0.699704,-2.476766
149,0.425647,1.261000,3.112617,-0.680278,-2.511885
150,0.425647,1.261000,3.112720,-0.680278,-2.511885
151,0.416141,1.280509,3.290245,-0.699704,-2.476766
152,0.416141,1.272733,3.290347,-0.763123,-2.454172
153,0.415306,0.983073,2.974236,-0.993623,-1.374919
154,0.399953,1.457601,4.338294,-0.996857,-1.318826
155,0.378613,1.840785,4.959913,-0.997107,-1.260756
156,0.375863,0.949938,3.127768,-0.997721,-1.260210
157,0.375863,0.949938,3.120839,-0.997721,-1.260210
158,0.375863,0.949942,3.127768,-0.997720,-1.260210
159,0.416141,1.280509,3.288654,-0.666079,-2.476766
160,0.509341,1.350754,3.127768,-0.849377,-1.583750
161,0.428238,0.973292,3.078718,-0.951935,-1.384464
162,0.415306,0.972468,3.036446,-0.992198,-1.374919
163,0.399953,1.460567,4.277065,-0.994846,-1.318826
164,0.425647,0.985840,3.112617,-0.969251,-1.380422
165,0.506350,1.379591,3.135748,-0.980980,-1.573466
166,0.372275,0.606297,0.508785,-0.956445,-2.333346
167,0.460353,1.352093,3.036446,-0.782186,-2.753135
168,0.416141,1.267596,3.290347,-0.810691,-2.454172
169,0.372293,0.616308,0.508785,-0.819090,-2.338673
170,0.431967,0.990186,2.936313,-0.992660,-1.392665
171,0.428238,0.971498,2.851776,-0.996388,-1.384464
172,0.400784,1.375274,4.233770,-0.998958,-1.321797
173,0.506350,1.379591,2.983834,-0.980075,-1.573466
174,0.506350,1.379591,2.988626,-0.980075,-1.573466
175,0.372293,0.606297,0.508785,-0.950151,-2.282556
176,0.372275,0.607908,0.508785,-0.943881,-2.333346
177,0.509341,1.380245,3.127768,-0.952459,-1.583750
178,0.416141,1.280509,3.290347,-0.699704,-2.476766
179,0.425647,1.261000,3.112617,-0.680278,-2.511885
180,0.425647,1.261000,3.112720,-0.680278,-2.511885
181,0.416141,1.280509,3.290245,-0.699704,-2.476766
182,0.416141,1.272733,3.290347,-0.763123,-2.454172
183,0.479693,0.616308,0.183402,-0.797530,-2.340434
184,0.428238,0.972468,2.977072,-0.995833,-1.384464
185,0.399953,1.375274,4.233770,-0.997657,-1.318826
186,0.375863,1.891468,4.966947,-0.997994,-1.260210
187,0.375863,0.949938,3.127768,-0.997721,-1.260210
188,0.416141,1.280509,3.288654,-0.666079,-2.476766
189,0.378005,0.606922,0.344806,-0.871786,-2.312821
190,0.506350,1.350100,3.135748,-0.905063,-1.573466
191,0.503369,1.281134,2.998277,-0.965041,-1.570074
192,0.506350,1.379591,3.135748,-0.980980,-1.573466
193,0.372275,0.606297,0.508785,-0.956445,-2.333346
194,0.460353,1.352093,3.036446,-0.782186,-2.753135
195,0.416141,1.267596,3.290347,-0.810691,-2.454172
196,0.372293,0.616308,0.508785,-0.819090,-2.338673
197,0.400784,1.375274,4.233770,-0.998958,-1.321797
198,0.479693,0.616308,0.351761,-0.985598,-1.530157
199,0.477748,1.330737,3.135748,-0.998126,-1.524408
200,0.506350,1.379591,2.983834,-0.980075,-1.573466
201,0.506350,1.379591,2.988626,-0.980075,-1.573466
202,0.372293,0.606297,0.508785,-0.950151,-2.282556
203,0.372275,0.607908,0.508785,-0.943881,-2.333346
204,0.509341,1.380245,3.127768,-0.952459,-1.583750
205,0.416141,1.280509,3.290347,-0.699704,-2.476766
206,0.425647,1.261000,3.112617,-0.680278,-2.511885
207,0.425647,1.261000,3.112720,-0.680278,-2.511885
208,0.416141,1.280509,3.290245,-0.699704,-2.476766
209,0.416141,1.272733,3.290347,-0.763123,-2.454172
210,0.479693,0.616308,0.183402,-0.797530,-2.340434
211,0.431967,0.990186,2.936313,-0.992660,-1.392665
212,0.428238,0.971498,2.851776,-0.996388,-1.384464
213,0.399953,1.375274,4.233770,-0.997657,-1.318826
214,0.375863,1.891468,4.966947,-0.997994,-1.260210
215,0.504572,1.377670,3.135435,-0.971839,-1.570209
216,0.503369,1.350806,2.998277,-0.977245,-1.570074
217,0.378005,0.606922,0.344806,-0.871786,-2.312821
218,0.378005,0.606922,0.349099,-0.871786,-2.312821
219,0.506350,1.350100,3.135748,-0.905063,-1.573466
220,0.416141,1.280509,3.288654,-0.666079,-2.476766
221,0.372293,0.616308,0.426174,-0.699454,-2.338673
222,0.428238,0.972468,2.977072,-0.995833,-1.384464
223,0.375863,0.949938,3.127768,-0.997721,-1.260210
224,0.375863,1.758210,4.969919,-0.986348,-1.259664
225,0.460353,1.352093,3.036446,-0.782186,-2.753135
226,0.416141,1.267596,3.290347,-0.810691,-2.454172
227,0.372293,0.616308,0.508785,-0.819090,-2.338673
228,0.400784,1.375274,4.233770,-0.998958,-1.321797
229,0.479693,0.616308,0.351761,-0.985598,-1.530157
230,0.477748,1.330737,3.135748,-0.998126,-1.524408
231,0.372275,0.606297,0.535174,-0.966409,-2.333346
232,0.505938,1.350806,2.998104,-0.981227,-1.574011
233,0.416141,1.280509,3.290347,-0.699704,-2.476766
234,0.425647,1.261000,3.112617,-0.680278,-2.511885
235,0.425647,1.261000,3.112720,-0.680278,-2.511885
236,0.416141,1.280509,3.290245,-0.699704,-2.476766
237,0.460353,1.371283,3.036446,-0.603495,-2.617899
238,0.416141,1.272733,3.290347,-0.763123,-2.454172
239,0.479693,0.616308,0.183402,-0.797530,-2.340434
240,0.400784,1.391624,4.233770,-0.998954,-1.321797
241,0.431967,0.990186,2.936313,-0.992660,-1.392665
242,0.428238,0.971498,2.851776,-0.996388,-1.384464
243,0.372275,0.606297,0.508785,-0.956445,-2.333346
244,0.371995,0.607908,0.508785,-0.957847,-2.331455
245,0.506350,1.379591,3.135748,-0.980980,-1.573466
246,0.416141,1.280509,3.288654,-0.666079,-2.476766
247,0.372293,0.616308,0.426174,-0.699454,-2.338673
248,0.399953,1.375274,4.233770,-0.997657,-1.318826
249,0.375863,1.891468,4.966947,-0.997994,-1.260210
250,0.428238,0.972468,2.977072,-0.995833,-1.384464
251,0.372275,0.607908,0.508785,-0.943881,-2.333346
252,0.372293,0.606297,0.508785,-0.950151,-2.282556
253,0.509341,1.380245,3.127768,-0.952459,-1.583750
254,0.506350,1.379591,2.983834,-0.980075,-1.573466
255,0.506350,1.379591,2.988626,-0.980075,-1.573466
256,0.375863,0.949938,3.127768,-0.997721,-1.260210
257,0.460353,1.352093,3.036446,-0.782186,-2.753135
258,0.416141,1.267596,3.290347,-0.810691,-2.454172
259,0.372293,0.616308,0.508785,-0.819090,-2.338673
260,0.400784,1.375274,4.233770,-0.998958,-1.321797
261,0.477748,1.330737,3.135748,-0.998126,-1.524408
262,0.372275,0.606297,0.535174,-0.966409,-2.333346
263,0.460327,1.350267,3.035134,-0.797217,-2.752961
264,0.506555,1.350806,2.998104,-0.989282,-1.574447
265,0.479693,0.616308,0.183402,-0.797530,-2.340434
266,0.400784,1.391615,4.233770,-0.998954,-1.321797
267,0.431967,0.990186,2.936313,-0.992660,-1.392665
268,0.428238,0.971498,2.851776,-0.996388,-1.384464
269,0.372275,0.606297,0.508785,-0.956445,-2.333346
270,0.371995,0.607908,0.508785,-0.957847,-2.331455
271,0.372008,0.607908,0.508785,-0.958298,-2.331373
272,0.372280,0.606297,0.508785,-0.956445,-2.333346
273,0.416141,1.280509,3.290347,-0.699704,-2.476766
274,0.425647,1.261000,3.112617,-0.680278,-2.511885
275,0.425647,1.261000,3.112720,-0.680278,-2.511885
276,0.416141,1.280509,3.290245,-0.699704,-2.476766
277,0.460353,1.371283,3.036446,-0.603495,-2.617899
278,0.416141,1.272733,3.290347,-0.763123,-2.454172
279,0.479693,0.616308,0.351761,-0.985598,-1.530157
280,0.505938,1.350806,2.998104,-0.981227,-1.574011
281,0.400784,1.391624,4.233770,-0.998954,-1.321797
282,0.428238,0.972468,2.977072,-0.995833,-1.384464
283,0.372275,0.607908,0.508785,-0.943881,-2.333346
284,0.372293,0.606297,0.508785,-0.950151,-2.282556
285,0.509341,1.380245,3.127768,-0.952459,-1.583750
286,0.425673,1.262826,3.113929,-0.661088,-2.511800
287,0.416141,1.280509,3.288654,-0.666079,-2.476766
288,0.460353,1.371292,3.036446,-0.603421,-2.617899
289,0.416141,1.280509,3.301696,-0.716534,-2.454172
290,0.478742,1.327251,3.290347,-0.982600,-1.527196
291,0.506350,1.379591,3.135748,-0.980980,-1.573466
292,0.477748,1.330737,3.135748,-0.998126,-1.524408
293,0.460897,1.330326,3.037987,-0.948544,-2.757381
294,0.506634,1.350806,2.998104,-0.991919,-1.575926
295,0.403679,0.606297,0.074447,-0.980947,-2.394201
296,0.400784,1.382498,4.233770,-0.999342,-1.321797
297,0.431967,0.990186,2.936313,-0.992660,-1.392665
298,0.428238,0.971498,2.851776,-0.996388,-1.384464
299,0.460353,1.352093,3.036446,-0.782186,-2.753135
300,0.416141,1.267596,3.290347,-0.810691,-2.454172
301,0.460327,1.350267,3.035134,-0.797217,-2.752961
302,0.506555,1.350806,2.998104,-0.989282,-1.574447
303,0.372293,0.616308,0.508785,-0.819090,-2.338673
304,0.372275,0.602195,0.508785,-0.970055,-2.333346
305,0.400784,1.375274,4.233770,-0.998958,-1.321797
306,0.428238,0.972468,2.977072,-0.995833,-1.384464
307,0.479693,0.616308,0.201009,-0.797559,-2.341328
308,0.416141,1.280509,3.290347,-0.699704,-2.476766
309,0.425647,1.261000,3.112617,-0.680278,-2.511885
310,0.425647,1.261000,3.112720,-0.680278,-2.511885
311,0.416141,1.280509,3.290245,-0.699704,-2.476766
312,0.460353,1.371283,3.036446,-0.603495,-2.617899
313,0.416141,1.272733,3.290347,-0.763123,-2.454172
314,0.479693,0.616308,0.351761,-0.985598,-1.530157
315,0.505938,1.350806,2.998104,-0.981227,-1.574011
316,0.372293,0.616308,0.495415,-0.805218,-2.338673
317,0.372275,0.606297,0.535174,-0.966409,-2.333346
318,0.400784,1.391615,4.233770,-0.998954,-1.321797
319,0.400784,1.391624,4.233770,-0.998954,-1.321797
320,0.460353,1.371292,3.036446,-0.603421,-2.617899
321,0.506350,1.379591,3.135748,-0.980980,-1.573466
322,0.372008,0.607908,0.508785,-0.958298,-2.331373
323,0.479693,0.616308,0.183402,-0.797530,-2.340434
324,0.477748,1.330737,3.135748,-0.998126,-1.524408
325,0.460897,1.330326,3.037987,-0.948544,-2.757381
326,0.403679,0.606297,0.074447,-0.980947,-2.394201
327,0.400784,1.382498,4.233770,-0.999342,-1.321797
328,0.506634,1.331348,2.998104,-0.994295,-1.575926
329,0.428238,0.971498,2.851776,-0.996388,-1.384464
330,0.416141,1.267596,3.290347,-0.810691,-2.454172
331,0.460327,1.350267,3.035134,-0.797217,-2.752961
332,0.460897,1.349784,3.037987,-0.795978,-2.757381
333,0.372275,0.602195,0.508785,-0.970055,-2.333346
334,0.372610,0.602195,0.526219,-0.978718,-2.281778
335,0.374427,0.616308,0.495415,-0.825362,-2.350410
336,0.372008,0.607908,0.391956,-0.833283,-2.336577
337,0.400784,1.375274,4.233770,-0.998958,-1.321797
338,0.506634,1.350806,2.998104,-0.991919,-1.575926
339,0.431967,0.990186,2.936313,-0.992660,-1.392665
340,0.428238,0.972468,2.977072,-0.995833,-1.384464
341,0.460353,1.352093,3.036446,-0.782186,-2.753135
342,0.372275,0.606297,0.535174,-0.966409,-2.333346
343,0.372293,0.616308,0.508785,-0.819090,-2.338673
344,0.479693,0.616308,0.201009,-0.797559,-2.341328
345,0.400784,1.391615,4.233770,-0.998954,-1.321797
346,0.506555,1.350806,2.998104,-0.989282,-1.574447
347,0.400784,1.391624,4.233770,-0.998954,-1.321797
348,0.471682,1.411998,3.036446,-0.614503,-2.664702
349,0.372008,0.607908,0.508785,-0.958298,-2.331373
350,0.505938,1.350806,2.998104,-0.981227,-1.574011
351,0.372293,0.616308,0.495415,-0.805218,-2.338673
352,0.416141,1.272733,3.290347,-0.763123,-2.454172
353,0.425647,1.261000,3.112617,-0.680278,-2.511885
354,0.416141,1.280509,3.290347,-0.699704,-2.476766
355,0.479693,0.616308,0.351761,-0.985598,-1.530157
356,0.479693,0.616308,0.183402,-0.797530,-2.340434
357,0.477748,1.330737,3.135748,-0.998126,-1.524408
358,0.460897,1.330326,3.037987,-0.948544,-2.757381
359,0.400784,1.382498,4.233770,-0.999342,-1.321797
360,0.506634,1.331348,2.998104,-0.994295,-1.575926
361,0.403679,0.606297,0.098087,-0.988183,-2.394201
362,0.428238,0.971498,2.851776,-0.996388,-1.384464
363,0.460327,1.350267,3.035134,-0.797217,-2.752961
364,0.460897,1.349784,3.037987,-0.795978,-2.757381
365,0.471957,1.410992,3.115893,-0.892308,-2.749740
366,0.400784,1.385499,4.233770,-0.999214,-1.321797
367,0.506634,1.350806,2.998104,-0.991919,-1.575926
368,0.431967,0.990186,2.936313,-0.992660,-1.392665
369,0.403679,0.606029,0.074447,-0.982627,-2.394201
370,0.428238,0.972468,2.977072,-0.995833,-1.384464
371,0.460353,1.352093,3.036446,-0.782186,-2.753135
372,0.468475,1.363871,3.036446,-0.881816,-2.714424
373,0.400784,1.375274,4.233770,-0.998958,-1.321797
374,0.506555,1.350806,2.998104,-0.989282,-1.574447
375,0.506634,1.391010,2.998104,-0.987061,-1.575926
376,0.461291,1.527759,3.658229,-0.989678,-1.475458
377,0.403679,0.606297,0.074447,-0.980947,-2.394201
378,0.400784,1.391615,4.233770,-0.998954,-1.321797
379,0.471682,1.411998,3.036446,-0.614503,-2.664702
380,0.372610,0.602195,0.526219,-0.978718,-2.281778
381,0.416141,1.267596,3.290347,-0.810691,-2.454172
382,0.505938,1.350806,2.998104,-0.981227,-1.574011
383,0.372275,0.602195,0.508785,-0.970055,-2.333346
384,0.372008,0.607908,0.391956,-0.833283,-2.336577
385,0.416141,1.280509,3.290347,-0.699704,-2.476766
386,0.425647,1.261000,3.112617,-0.680278,-2.511885
387,0.506240,1.330326,3.038680,-0.985886,-1.573391
388,0.374427,0.616308,0.495415,-0.825362,-2.350410
389,0.477748,1.330737,3.135748,-0.998126,-1.524408
390,0.460897,1.330326,3.037987,-0.948544,-2.757381
391,0.403679,0.606297,0.098087,-0.988183,-2.394201
392,0.400784,1.382165,4.233770,-0.999356,-1.321797
393,0.418386,0.635797,0.493413,-0.994510,-2.385818
394,0.428238,0.971498,2.851776,-0.996388,-1.384464
395,0.460327,1.350267,3.035134,-0.797217,-2.752961
396,0.460897,1.349784,3.037987,-0.795978,-2.757381
397,0.471957,1.410992,3.115893,-0.892308,-2.749740
398,0.403679,0.606029,0.074447,-0.982627,-2.394201
399,0.400784,1.382498,4.233770,-0.999342,-1.321797
400,0.506634,1.331348,2.998104,-0.994295,-1.575926
401,0.400755,0.606297,0.337743,-0.982692,-2.331255
402,0.428238,0.972468,2.977072,-0.995833,-1.384464
403,0.460353,1.352093,3.036446,-0.782186,-2.753135
404,0.468475,1.363871,3.036446,-0.881816,-2.714424
405,0.460897,1.350117,3.037987,-0.793217,-2.714947
406,0.403679,0.606297,0.074447,-0.980947,-2.394201
407,0.400784,1.385499,4.233770,-0.999214,-1.321797
408,0.506634,1.350806,2.998104,-0.991919,-1.575926
409,0.431967,0.990186,2.936313,-0.992660,-1.392665
410,0.400784,1.375274,4.233770,-0.998958,-1.321797
411,0.459608,1.350267,3.015772,-0.704994,-2.710502
412,0.416141,1.267596,3.290347,-0.810691,-2.454172
413,0.372610,0.602195,0.526219,-0.978718,-2.281778
414,0.372726,0.607908,0.411450,-0.872879,-2.339425
415,0.506634,1.391010,2.998104,-0.987061,-1.575926
416,0.372275,0.602195,0.508785,-0.970055,-2.333346
417,0.374427,0.616308,0.495415,-0.825362,-2.350410
418,0.461291,1.527759,3.658229,-0.989678,-1.475458
419,0.460897,1.330326,3.037987,-0.948544,-2.757381
420,0.403679,0.606297,0.098087,-0.988183,-2.394201
421,0.418386,0.635797,0.493413,-0.994510,-2.385818
422,0.372063,0.602195,0.526219,-0.998366,-2.326392
423,0.400784,1.382116,4.233770,-0.999358,-1.321797
424,0.403679,0.606029,0.152428,-0.985431,-2.401882
425,0.460327,1.350267,3.035134,-0.797217,-2.752961
426,0.460897,1.349784,3.037987,-0.795978,-2.757381
427,0.471957,1.410992,3.115893,-0.892308,-2.749740
428,0.477748,1.330737,3.135748,-0.998126,-1.524408
429,0.506634,1.331348,2.998104,-0.994295,-1.575926
430,0.487167,1.360682,3.036446,-0.995792,-1.550082
431,0.400784,1.382165,4.233770,-0.999356,-1.321797
432,0.403679,0.606029,0.074447,-0.982627,-2.394201
433,0.400755,0.606297,0.337743,-0.982692,-2.331255
434,0.460353,1.352093,3.036446,-0.782186,-2.753135
435,0.468475,1.363871,3.036446,-0.881816,-2.714424
436,0.461444,1.349784,3.037987,-0.805020,-2.716944
